BOITUMELO, joy.,female,African,OOBEILMTUK6@gmail.com
BOLADE, honor arrives.,female,African,ABDELOZ2@gmail.com
BOLAH, cow's tail.,female,African,ABHLOW9@gmail.com
BOLANILE, the honor of this house.,female,African,LLABEINOn3@gmail.com
CANDACE, the mistress of Chendi.,female,African,AACCDENE0@gmail.com
CANDIS, the mistress of Chendi.,female,African,ACDINSD6@gmail.com
CHANDAKI (חנדכי), the mistress of Chendi.,female,African,CHANDAKI (חנדכי)@gmail.com
CHIAMAKA, God is noble; or,female,African,AAACHIKMP9@gmail.com
CHIBUZO, God leads.,female,African,BCHIOUZQ5@gmail.com
CHIDIEBERE, God is gentle.,female,African,EEEIIBCDHRc9@gmail.com
CHIDIMMA, God is good.,female,African,IIMMACDHc6@gmail.com
CHIEMEKA, God has done very well.,female,African,EEACHIKMe6@gmail.com
CHIKA, God is the greatest.,female,African,ACHIKu8@gmail.com
CHINAZA, God answers (my prayer).,female,African,AACHINZO8@gmail.com
CHINEDU, God is my leader.,female,African,CDEHINUT4@gmail.com
CHINWE, God owns me.,female,African,CEHINWo1@gmail.com
CHINWENDU, God owns life.,female,African,NNCDEHIUWc7@gmail.com
CHIOMA, God is good.,female,African,ACHIMOQ1@gmail.com
CHIPO, gift.,female,African,CHIOPQ7@gmail.com
CHIZOBA, may God save.,female,African,ABCHIOZq7@gmail.com
COMFORT, comfort.,female,African,OOCFMRTb1@gmail.com
DAMBUDZO, adversity.,female,African,DDABMOUZP3@gmail.com
DAYO, joy arrives.,female,African,ADOYn1@gmail.com
DEDE, a jigger; or,female,African,DDEEu5@gmail.com
DIKELEDI, tears.,female,African,DDEEIIKLy7@gmail.com
DUBAKU, eleventh born child.,female,African,UUABDKK7@gmail.com
EBELE, mourning.,female,African,EEEBLC1@gmail.com
EFUA, born on Friday.,female,African,AEFUX4@gmail.com
EKUA, born on Wednesday.,female,African,AEKUp3@gmail.com
EKUNDAYO, my sorrow has turned to joy.,female,African,ADEKNOUYH3@gmail.com
ENIOLA, she who is wealthy.,female,African,AEILNOa5@gmail.com
ENITAN, one of story.,female,African,NNAEITl2@gmail.com
ENU, second-born child.,female,African,ENUx9@gmail.com
EPHIGENIA, (of pythonic descent) daughter of Iphis.,female,African,EEIIAGHNPA6@gmail.com
ESHE, immortal.,female,African,EEHSO6@gmail.com
ESI, born on Sunday.,female,African,EISj0@gmail.com
FARAI, rejoice.,female,African,AAFIRe2@gmail.com
FEMI, God loves me.,female,African,EFIMV9@gmail.com
FOLAMI, honor me.,female,African,AFILMOR3@gmail.com
FUMBE, slave.,female,African,BEFMUl7@gmail.com
FUMNANYA, she who inspires love.,female,African,AANNFMUYi0@gmail.com
FUNANYA, she who inspires love.,female,African,AANNFUYi3@gmail.com
FURAHA, joy.,female,African,AAFHRUQ7@gmail.com
GBEMISOLA, carry me into honor.,female,African,ABEGILMOSY7@gmail.com
GUGU, a precious person.,female,African,GGUUu4@gmail.com
HADIYA, gift,female,African,AADHIYL0@gmail.com
HADIYYA, gift,female,African,AAYYDHIC8@gmail.com
HENDAQUÉ, the mistress of Chendi.,female,African,ADEHNQUh3@gmail.com
HLENGIWE, savior.,female,African,EEGHILNWa2@gmail.com
IDOWU, increase; born after twins.,female,African,DIOUWD6@gmail.com
IFE, love.,female,African,EFIC1@gmail.com
IFUNANYA, love inspires love.,female,African,AANNFIUYc9@gmail.com
JAYDE, jade.,female,African,ADEJYr0@gmail.com
JOYCELIN, just,female,African,CEIJLNOYN3@gmail.com
KAGISO, peaceful.,female,African,AGIKOSZ0@gmail.com
KALISHA, sorceress.,female,African,AAHIKLSL4@gmail.com
KAMADÍA, moon.,female,African,AAADKMq7@gmail.com
KAMARIA, moon.,female,African,AAAIKMRO7@gmail.com
KATLEGO, she with the boiling stare.,female,African,AEGKLOTg5@gmail.com
KIRABO, offering; or,female,African,ABIKORI7@gmail.com
KUNTO, morose,female,African,KNOTUh1@gmail.com
LEENA, softness.,female,African,EEALNj5@gmail.com
LESEDI, light.,female,African,EEDILSC6@gmail.com
LINDIWE, I watch (or guard).,female,African,IIDELNWC0@gmail.com
LUNGILE, good,female,African,LLEGINUE7@gmail.com
MAKEDA, queen of Sheba.,female,African,AADEKMI5@gmail.com
MAKENA, the happy one.,female,African,AAEKMNQ2@gmail.com
MALA, bitter.,female,African,AALMJ0@gmail.com
MALAIKA, angel.,female,African,AAAIKLMA3@gmail.com
MANYARA, lucky; or,female,African,AAAMNRYg0@gmail.com
MARJÁNI, red coral.,female,African,AIJMNRV5@gmail.com
MASIKA, born during a monsoon.,female,African,AAIKMSt0@gmail.com
MASOZI, tears.,female,African,AIMOSZf1@gmail.com
MCHUMBA, sweetheart.,female,African,MMABCHUU7@gmail.com
MIREMBE, peace.,female,African,EEMMBIRU4@gmail.com
MOJISOLA, I awaken wealth.,female,African,OOAIJLMSJ4@gmail.com
MONIFA, I am luck.,female,African,AFIMNOX0@gmail.com
MUDIWA, beloved.,female,African,ADIMUWB7@gmail.com
MWANAJUMA, child of Friday.,female,African,AAAMMJNUWC8@gmail.com
NAKATO, second born of female twins.,female,African,AAKNOTL3@gmail.com
NDIDI, patience.,female,African,DDIINC2@gmail.com
NGOZI, accident; skin; snore (?).,female,African,GINOZE0@gmail.com
NIA, intention,female,African,AINB8@gmail.com
NKECHI, of God; or,female,African,CEHIKNu4@gmail.com
NKEMDILIM, belongs to me.,female,African,IIMMDEKLNY5@gmail.com
NKIRUKA, one who is small.,female,African,KKAINRUn4@gmail.com
NKOSAZANA, princess.,female,African,AAANNKOSZb9@gmail.com
NKRUMA, ninth born child.,female,African,AKMNRUw5@gmail.com
NOMUSA, merciful.,female,African,AMNOSUd3@gmail.com
NOSIZWE, mother of the nation.,female,African,EINOSWZh7@gmail.com
NSIA, sixth born child.,female,African,AINSo6@gmail.com
NSONOWA, seventh born child.,female,African,NNOOASWi4@gmail.com
NTHANDA, star.,female,African,AANNDHTe0@gmail.com
NTOMBI, girl.,female,African,BIMNOTa3@gmail.com
NUBIA, gold.,female,African,ABINUb6@gmail.com
NYAH, intention,female,African,AHNYu2@gmail.com
OGECHI, time-spirit.,female,African,CEGHIOY6@gmail.com
OLABISI, salvation increases.,female,African,IIABLOSF5@gmail.com
OLAYINKA, she brings salvation.,female,African,AAIKLNOYn0@gmail.com
OLUCHI, work of God.,female,African,CHILOUS1@gmail.com
OLUFEMI, God loves me.,female,African,EFILMOUi4@gmail.com
OLUFUNMILAYO, God,female,African,LLOOUUAFIMNYz1@gmail.com
OLUFUNMILOLA, God,female,African,LLLOOUUAFIMNy7@gmail.com
Oluwafunmilayo, God will give me joy.,female,African,aalluuOfimnowyH1@gmail.com
OLUWASEYI, God made this.,female,African,AEILOSUWYa8@gmail.com
OLUWATOYIN, the Christ deserves praise.,female,African,OOAILNTUWYq0@gmail.com
ONYEKA, who is greatest?,female,African,AEKNOYx6@gmail.com
ONYEKACHUKWU, who is greater than the great God?,female,African,KKUUACEHNOWYR1@gmail.com
OPEYEMI, I praise and give thanks.,female,African,EEIMOPYp0@gmail.com
OSUMARE, rainbow.,female,African,AEMORSUc2@gmail.com
PATIENCE, endurance; submission.,female,African,EEACINPTv6@gmail.com
PAULINE, little.,female,African,AEILNPUZ5@gmail.com
PENINA, red coral; or,female,African,NNAEIPs9@gmail.com
QELHATAT, a queen of Nubia.,female,African,AATTEHLQj6@gmail.com
QHIKIZA, full-grown girl.,female,African,IIAHKQZh6@gmail.com
RACHEAL, a ewe.,female,African,AACEHLRN4@gmail.com
RAMLA, predictor of the future.,female,African,AALMRN0@gmail.com
REFILWE, we are given.,female,African,EEFILRWr1@gmail.com
REHEMA, merciful.,female,African,EEAHMRn8@gmail.com
RUDO, love.,female,African,DORUx9@gmail.com
RUFARO, happiness.,female,African,RRAFOUS6@gmail.com
RUMBIDZAI, praise.,female,African,IIABDMRUZs6@gmail.com
RUTENDO, faith.,female,African,DENORTUJ6@gmail.com
SAALINGE, nothing but a peep.,female,African,AAEGILNSB4@gmail.com
SALINA, has mercy; merciful (?).,female,African,AAILNSN6@gmail.com
SAMANYA, common,female,African,AAAMNSYj5@gmail.com
SETHUNYA, a blossom,female,African,AEHNSTUYS0@gmail.com
SHANI, wonder.,female,African,AHINSf6@gmail.com
SHANIKA, young Nika; or,female,African,AAHIKNSk4@gmail.com
SHEENA, Jehovah's gift (or grace).,female,African,EEAHNSr5@gmail.com
SHUKURA, be comforted.,female,African,UUAHKRSF8@gmail.com
SIMISOLA, rest in wealth.,female,African,IISSALMOV2@gmail.com
SITHEMBILE, we have much hope.,female,African,EEIIBHLMSTm1@gmail.com
SSANYU, the happy one.,female,African,SSANUYf7@gmail.com
SUBIRA, patience.,female,African,ABIRSUS6@gmail.com
SUZANNA, a graceful white lily.,female,African,AANNSUZc2@gmail.com
SYLVIA, living in a wood.,female,African,AILSVYb4@gmail.com
TAFADZWA, we are pleased.,female,African,AAADFTWZE1@gmail.com
TAFARI, first-born daughter.,female,African,AAFIRTv9@gmail.com
TAMEKA, a twin.,female,African,AAEKMTS1@gmail.com
TAMELA, she who basks in the sun.,female,African,AAELMTp8@gmail.com
TAMIKA, a twin.,female,African,AAIKMTD4@gmail.com
TAONGA, we are grateful.,female,African,AAGNOTq6@gmail.com
TAPIWA, plunderer,female,African,AAIPTWG7@gmail.com
TATENDA, we give thanks.,female,African,AATTDENg1@gmail.com
TEMITOPE, thanksgiving to God.,female,African,EETTIMOPc0@gmail.com
TENDAI, thankful.,female,African,ADEINTq2@gmail.com
THANDIWE, I give love.,female,African,ADEHINTWB2@gmail.com
THEMBA, great in size; very stout.,female,African,ABEHMTy6@gmail.com
TINASHE, the Lord is with us.,female,African,AEHINSTv2@gmail.com
TITILAYO, ever joyful.,female,African,IITTALOYB5@gmail.com
TOTIT, a female monkey.,female,African,TTTIOT2@gmail.com
TSHOLOFELO, hope.,female,African,OOOLLEFHSTs0@gmail.com
UDO, peace.,female,African,DOUx0@gmail.com
UNATHI, the Lord is with us.,female,African,AHINTUI5@gmail.com
UZOCHI, the way of God.,female,African,CHIOUZd2@gmail.com
UZOMA, good manners.,female,African,AMOUZh9@gmail.com
WORKNESH, she is gold.,female,African,EHKNORSWh5@gmail.com
YAA, born on Thursday.,female,African,AAYE9@gmail.com
YAWÁ, born on Thursday.,female,African,AWYt7@gmail.com
YEJIDE, image of her mother.,female,African,EEDIJYD0@gmail.com
YEWANDE, mother has returned.,female,African,EEADNWYC3@gmail.com
ZOLA, to love.,female,African,ALOZc5@gmail.com
ZURI, beautiful.,female,African,IRUZP9@gmail.com
ABEBE, one who wards off.,male,African,BBEEAV1@gmail.com
ABEL, breath,male,African,ABELO5@gmail.com
ABIDEMI, I am Father reborn (?).,male,African,IIABDEMJ5@gmail.com
ABIMBOLA, born to be rich.,male,African,AABBILMOW4@gmail.com
ABIOYE, born during coronation.,male,African,ABEIOYB6@gmail.com
ABRAFO, executioner.,male,African,AABFORc6@gmail.com
ADEGOKE, crown-ascending.,male,African,EEADGKOt3@gmail.com
ADEOLA, crown of high estate.,male,African,AADELOo4@gmail.com
ADETOKUNBO, he will wear the crown of the sea.,male,African,OOABDEKNTUW9@gmail.com
ADEYEMI, a crown suits me.,male,African,EEADIMYS1@gmail.com
ADISA, I am grave,male,African,AADISC9@gmail.com
ADONGO, second-born of twins.,male,African,OOADGNr5@gmail.com
AFOLABI, high-born.,male,African,AABFILOA6@gmail.com
AKUA, born on Wednesday.,male,African,AAKUF0@gmail.com
AKWASI, born on Sunday.,male,African,AAIKSWG2@gmail.com
ALABA, one person; an individual.,male,African,AAABLk0@gmail.com
ALPHA, (ox); the first letter of the Greek alphabet.,male,African,AAHLPh6@gmail.com
AMADI, seemed destined to die at birth.,male,African,AADIMH6@gmail.com
AMARA, agreeable,male,African,AAAMRZ6@gmail.com
ANAN, fourth born child.,male,African,AANNc7@gmail.com
ANYIM, from the Niger river.,male,African,AIMNYW9@gmail.com
APIO, the one who comes quickly (the first-born of twins).,male,African,AIOPQ9@gmail.com
APIYO, the one who comes quickly (the first-born of twins).,male,African,AIOPYd4@gmail.com
APUNDA, one who is beside himself.,male,African,AADNPUJ2@gmail.com
ARAPMOI, son of Moi (the clan).,male,African,AAIMOPRQ7@gmail.com
ARJANA, paradise.,male,African,AAAJNRo1@gmail.com
ARKAMUN, an Ethiopian king; Ergamenes.,male,African,AAKMNRUG3@gmail.com
ARKENKHEREL, a late Ethiopian king.,male,African,EEEKKRRAHLNt8@gmail.com
ASPURTA, a king of Ethiopia.,male,African,AAPRSTUy4@gmail.com
ASROMIAMUN, an obscure Ethiopian king.,male,African,AAMMINORSUB7@gmail.com
ATAKHERAMEN, an obscure Ethiopian king.,male,African,AAAEEHKMNRTM6@gmail.com
ATSU, first-born of twin brothers.,male,African,ASTUs6@gmail.com
AWOTWI, born eighth.,male,African,WWAIOTb8@gmail.com
AYO, joy; or,male,African,AOYw6@gmail.com
AYODELE, joy of the house.,male,African,EEADLOYU3@gmail.com
AYOKUNLE, joy fills our home.,male,African,AEKLNOUYx3@gmail.com
AYOTUNDE, joy has returned.,male,African,ADENOTUYy8@gmail.com
AZUBUIKE, he has much strength.,male,African,UUABEIKZy2@gmail.com
BAAKO, first born.,male,African,AABKOq5@gmail.com
BAAS, master.,male,African,AABSP8@gmail.com
BABA, father.,male,African,AABBM5@gmail.com
BABAJIDE, father has come back.,male,African,AABBDEIJp0@gmail.com
BABATUNDE, father has returned.,male,African,AABBDENTUF2@gmail.com
BAMIDELE, bring me home.,male,African,EEABDILMG4@gmail.com
BAPOTO, disturbance,male,African,OOABPTM9@gmail.com
BARAKA, blessing.,male,African,AAABKRV5@gmail.com
BARASA, rum.,male,African,AAABRSn6@gmail.com
BBWADDENE, like a large dog.,male,African,BBDDEEANWV3@gmail.com
BHEKIZITHA, watches for the enemy.,male,African,HHIIABEKTZt2@gmail.com
BLESSING, blessing.,male,African,SSBEGILNd9@gmail.com
BLYDS, lightning.,male,African,BDLSYh0@gmail.com
BOHLALE, wisdom.,male,African,LLABEHOI4@gmail.com
BOIPELO, self-glorifying.,male,African,OOBEILPl2@gmail.com
BOIPUSO, self-governed.,male,African,OOBIPSUo3@gmail.com
BOITUMELO, joy.,male,African,OOBEILMTUK6@gmail.com
BONGANI, thankful.,male,African,NNABGIOW9@gmail.com
BUJUNE, sorrow,male,African,UUBEJNu0@gmail.com
BUTANNAZIBA, who walks before the night.,male,African,AAABBNNITUZe6@gmail.com
BUZIBA, night.,male,African,BBAIUZf3@gmail.com
CELESTINE, heavenly.,male,African,EEECILNSTn6@gmail.com
CETSHWAYO, the slandered one.,male,African,ACEHOSTWYr6@gmail.com
CHAKIDE, a mongoose or weasel.,male,African,ACDEHIKE0@gmail.com
CHIBUEZE, God is the king.,male,African,EEBCHIUZa2@gmail.com
CHIBUZO, God leads.,male,African,BCHIOUZK6@gmail.com
CHIDI, God lives.,male,African,IICDHv5@gmail.com
CHIDIEBERE, God is gentle.,male,African,EEEIIBCDHRF8@gmail.com
CHIDUBEM, may God lead me.,male,African,BCDEHIMUj5@gmail.com
CHIENG, God of day; God of the sun.,male,African,CEGHINj7@gmail.com
CHIGARU, like a large dog.,male,African,ACGHIRUo4@gmail.com
CHIKA, God is the greatest.,male,African,ACHIKv0@gmail.com
CHILONGOLA, (a guide) first-born son.,male,African,LLOOACGHINB5@gmail.com
CHIMA, God knows.,male,African,ACHIMU9@gmail.com
CHIMOLA, breaker of things.,male,African,ACHILMOg6@gmail.com
CHINAZA, God answers (my prayer).,male,African,AACHINZa1@gmail.com
CHINEDU, God is my leader.,male,African,CDEHINUV2@gmail.com
CHINWE, God owns me.,male,African,CEHINWd5@gmail.com
CHINWENDU, God owns life.,male,African,NNCDEHIUWB8@gmail.com
CHIPO, gift.,male,African,CHIOPk8@gmail.com
CHIRATIDZO, a sign.,male,African,IIACDHORTZR3@gmail.com
CHITEMO, axe.,male,African,CEHIMOTj5@gmail.com
CHIZOBA, may God save.,male,African,ABCHIOZY0@gmail.com
CHUKWUEMEKA, the great God succeeds.,male,African,EEKKUUACHMWq6@gmail.com
CUDJO, Monday-born.,male,African,CDJOUs1@gmail.com
DADA, nature.,male,African,AADDP8@gmail.com
DABULAMANZI, divider of waters.,male,African,AAABDILMNUZD4@gmail.com
DAFARI, first-born son.,male,African,AADFIRH8@gmail.com
DAMBUDZO, adversity.,male,African,DDABMOUZF5@gmail.com
DAYO, joy arrives.,male,African,ADOYE1@gmail.com
DEDE, a jigger; or,male,African,DDEEj6@gmail.com
DELMAR, at the sea.,male,African,ADELMRI9@gmail.com
DOSU, born after twins.,male,African,DOSUj2@gmail.com
DUBAKU, eleventh born child.,male,African,UUABDKL6@gmail.com
DUBE, zebra.,male,African,BDEUK4@gmail.com
DUMISA, honor,male,African,ADIMSUX7@gmail.com
DUMISANI, honorable; or,male,African,IIADMNSUJ9@gmail.com
DUNA, lord,male,African,ADNUJ8@gmail.com
DWANH, to run.,male,African,ADHNWf8@gmail.com
EBELE, mourning.,male,African,EEEBLT6@gmail.com
EKENE, salute.,male,African,EEEKNg6@gmail.com
Ekene-dilichukwu, salutation belongs to the great God.,male,African,eeiikkuuEcdhlnwy3@gmail.com
EKUNDAYO, my sorrow has turned to joy.,male,African,ADEKNOUYE7@gmail.com
EKWUEME, a promise kept.,male,African,EEEKMUWm8@gmail.com
EMEKA, successful.,male,African,EEAKMW9@gmail.com
EMMANUEL, God with us.,male,African,EEMMALNUc2@gmail.com
ENITAN, one of story.,male,African,NNAEITr7@gmail.com
ENU, second-born child.,male,African,ENUK5@gmail.com
ENYINNAYA, father's friend.,male,African,NNNAAYYEIN0@gmail.com
FARAI, rejoice.,male,African,AAFIRc8@gmail.com
FEMI, God loves me.,male,African,EFIME9@gmail.com
FFUMBE, cook; or,male,African,FFBEMUK2@gmail.com
FISKAL, butcher-bird.,male,African,AFIKLSi8@gmail.com
FOLAMI, honor me.,male,African,AFILMOd3@gmail.com
FUDU, tortoise.,male,African,UUDFZ4@gmail.com
FULATHELA, he will go far.,male,African,AALLEFHTUJ0@gmail.com
FUMBE, cook; or,male,African,BEFMUK8@gmail.com
FUMNANYA, he who inspires love.,male,African,AANNFMUYR3@gmail.com
FUNGAI, thinker.,male,African,AFGINUI2@gmail.com
GACHERU, spy.,male,African,ACEGHRUi3@gmail.com
GATURA, one who excels,male,African,AAGRTUP8@gmail.com
GAZINI, blood.,male,African,IIAGNZp5@gmail.com
GEBHUZA, butcher; or,male,African,ABEGHUZL6@gmail.com
GERO, builder; or fierce.,male,African,EGORg7@gmail.com
GICONI, a kind of bird.,male,African,IICGNOX8@gmail.com
GITHINJI, butcher.,male,African,IIIGHJNTc0@gmail.com
Godlumthakathi, holds back the wizard.,male,African,aahhttGdiklmouI6@gmail.com
GWALA, coward.,male,African,AAGLWM8@gmail.com
GWANDOYA, met with burden.,male,African,AADGNOWYS8@gmail.com
GWEMBESHE, has crooked arms; or,male,African,EEEBGHMSWK0@gmail.com
HLATSHWAYO, has a scarred jaw (?).,male,African,AAHHLOSTWYx1@gmail.com
HLELILE, reversed.,male,African,LLLEEHIN7@gmail.com
HLENGIWE, savior.,male,African,EEGHILNWg4@gmail.com
IDOWU, increase; born after twins.,male,African,DIOUWD3@gmail.com
INNOCENT, harmless.,male,African,NNNCEIOTJ3@gmail.com
IMAMU, spiritual guide; from a mosque.,male,African,MMAIUY0@gmail.com
ISINGOMA, witch doctor; necromancer.,male,African,IIAGMNOSZ2@gmail.com
ISOBA, walks slowly,male,African,ABIOSO4@gmail.com
ISOKE, hairy.,male,African,EIKOSp9@gmail.com
ISOOBA, walks slowly,male,African,OOABISC9@gmail.com
JAY JAY NOUGH, sight to be seen devil.,male,African,  AAJJYYGHNOUH2@gmail.com
JENGO, materials for building.,male,African,EGJNOL6@gmail.com
JOYCELIN, just,male,African,CEIJLNOYG9@gmail.com
JUMAANE, born on a Tuesday.,male,African,AAEJMNUk6@gmail.com
KAFFIR, a black southern person.,male,African,FFAIKRi8@gmail.com
KAGISO, peaceful.,male,African,AGIKOSu1@gmail.com
KAMAU, quiet warrior.,male,African,AAKMUT3@gmail.com
KATLEGO, he with the boiling stare.,male,African,AEGKLOTv0@gmail.com
KATO, second-born twin.,male,African,AKOTZ6@gmail.com
KAYODE, he brings joy.,male,African,ADEKOYN1@gmail.com
KERNEELS, kingly,male,African,EEEKLNRSJ7@gmail.com
KGOSI, chief.,male,African,GIKOSK2@gmail.com
KHAMISI, born on Thursday.,male,African,IIAHKMSs0@gmail.com
KIBWE, a very small pebble.,male,African,BEIKWq4@gmail.com
KIRABO, offering; or,male,African,ABIKORF5@gmail.com
KOBE, tortoise.,male,African,BEKOs9@gmail.com
KOBINA, born on Tuesday.,male,African,ABIKNOP1@gmail.com
KOFI, born on Friday.,male,African,FIKOY3@gmail.com
KOJO, born on Monday.,male,African,OOJKX0@gmail.com
KWABENA, born on Tuesday.,male,African,AABEKNWx8@gmail.com
KWADWO, born on Monday.,male,African,WWADKOL3@gmail.com
KWAKU, born on Wednesday.,male,African,KKAUWZ5@gmail.com
KWAME, born on Saturday.,male,African,AEKMWn6@gmail.com
KWASI, born on Sunday.,male,African,AIKSWa5@gmail.com
KWEKU, born on Wednesday.,male,African,KKEUWZ0@gmail.com
KWESI, born on Sunday.,male,African,EIKSWP5@gmail.com
LUNGILE, good,male,African,LLEGINUj2@gmail.com
LUSALA, feather.,male,African,AALLSUo9@gmail.com
MALA, bitter.,male,African,AALMH2@gmail.com
MANYARA, lucky; or,male,African,AAAMNRYZ4@gmail.com
MASEGO, blessings.,male,African,AEGMOSz1@gmail.com
MASIKA, born during a monsoon.,male,African,AAIKMSh4@gmail.com
MATATA, troublemaker.,male,African,AAATTMH1@gmail.com
MCHUMBA, sweetheart.,male,African,MMABCHUH7@gmail.com
MELISIZWE, leader of the nation.,male,African,EEIILMSWZV1@gmail.com
MER-MES, an obscure prince of Ethiopia.,male,African,EEMMRSg5@gmail.com
MOSI, first born.,male,African,IMOSv6@gmail.com
MWANAJUMA, child of Friday.,male,African,AAAMMJNUWu8@gmail.com
MWENYE, a lord,male,African,EEMNWYv5@gmail.com
NAFARI, first-born son.,male,African,AAFINRx6@gmail.com
NAWVLEE, big devil.,male,African,EEALNVWu2@gmail.com
NEO, a gift.,male,African,ENON8@gmail.com
NGOZI, accident; leather; snore (?).,male,African,GINOZD8@gmail.com
NKECHI, of God; or,male,African,CEHIKNN2@gmail.com
NKEMDILIM, belongs to me.,male,African,IIMMDEKLNl4@gmail.com
NKOSANA, a petty chief.,male,African,AANNKOSq7@gmail.com
NKRUMA, ninth born child.,male,African,AKMNRUI4@gmail.com
NNAMDI, my father lives.,male,African,NNADIMK0@gmail.com
NOAH, rest.,male,African,AHNOm9@gmail.com
NSIA, sixth born child.,male,African,AINSW2@gmail.com
NSONOWA, seventh born child.,male,African,NNOOASWj7@gmail.com
NTHANDA, star.,male,African,AANNDHTI9@gmail.com
NUBIA, gold.,male,African,ABINUQ7@gmail.com
OBI, heart.,male,African,BIOm5@gmail.com
OCHIENG, born when the sun shines.,male,African,CEGHINOw3@gmail.com
ODHIAMBO, born in the evening.,male,African,OOABDHIMP3@gmail.com
OGECHI, time-spirit.,male,African,CEGHIOX4@gmail.com
OJIAMBO, born in the afternoon.,male,African,OOABIJMt9@gmail.com
OLABISI, salvation increases.,male,African,IIABLOSt1@gmail.com
OLAMIDE, salvation has arrived.,male,African,ADEILMOa5@gmail.com
OLANREWAJU, the face of salvation.,male,African,AAEJLNORUWG1@gmail.com
OLATUNDE, salvation has returned.,male,African,ADELNOTUv8@gmail.com
OLUCHI, work of God.,male,African,CHILOUF4@gmail.com
OLUFEMI, God loves me.,male,African,EFILMOUy8@gmail.com
OLUJIMI, I am given by God.,male,African,IIJLMOUs7@gmail.com
OLUKAYODE, God brings joy to me.,male,African,OOADEKLUYq5@gmail.com
OLUMIDE, God has brought me.,male,African,DEILMOUJ2@gmail.com
OLUWASEGUN, God is victor.,male,African,UUAEGLNOSWN2@gmail.com
OLUWASEUN, God,male,African,UUAELNOSWM0@gmail.com
OLUWASEYI, God made this.,male,African,AEILOSUWYP3@gmail.com
OLUWATOYIN, the Christ deserves praise.,male,African,OOAILNTUWYN1@gmail.com
OLWENYO, born in war-time.,male,African,OOELNWYK2@gmail.com
ONI, crocodile (?).,male,African,INOI1@gmail.com
ONYEKA, who is greatest?,male,African,AEKNOYb5@gmail.com
ONYEKACHUKWU, who is greater than the great God?,male,African,KKUUACEHNOWYu9@gmail.com
OPEYEMI, I praise and give thanks.,male,African,EEIMOPYc7@gmail.com
